Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°£,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,ÀüÀÏ´ëºñ,°Å·¡·®,°Å·¡´ë±Ý,´©ÀûÃ¼°á¸Åµµ¼ö·®,´©ÀûÃ¼°á¸Å¼ö¼ö·®,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,¿Ü±¹ÀÎÁÖ¹®ÇÑµµ¼ö·®,¿Ü±¹ÀÎÁÖ¹®°¡´É¼ö·®,¿Ü±¹ÀÎÇöº¸À¯¼ö·®,¿Ü±¹ÀÎÇöº¸À¯ºñÀ²,¼öÁ¤ÁÖ°¡ÀÏÀÚ,¼öÁ¤ÁÖ°¡ºñÀ²,±â°ü¼ø¸Å¼ö·®,±â°ü´©Àû¼ø¸Å¼ö·®,µî¶ôÁÖ¼±,µî¶ôºñÀ²,¿¹Å¹±Ý,ÁÖ½ÄÈ¸ÀüÀ²
A000547,Èï±¹È­Àç2¿ìB,20210618,1131,31250.0,31250.0,31250.0,31250.0,0.0,1895.0,59220000.0,0.0,3387.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210618,1101,31750.0,31750.0,31750.0,31750.0,0.0,543.0,17240000.0,0.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210618,1031,31650.0,31650.0,31650.0,31650.0,0.0,223.0,7060000.0,0.0,949.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210618,1001,31650.0,31650.0,31650.0,31650.0,0.0,291.0,9210000.0,0.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210618,931,32000.0,32000.0,32000.0,32000.0,0.0,178.0,5700000.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210618,901,32000.0,32000.0,32000.0,32000.0,0.0,280.0,8960000.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1530,32300.0,32300.0,32300.0,32300.0,0.0,450.0,14530000.0,0.0,7954.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1501,32250.0,32250.0,32250.0,32250.0,0.0,35.0,1130000.0,0.0,7587.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1431,32200.0,32200.0,32200.0,32200.0,0.0,390.0,12560000.0,0.0,7552.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1401,32350.0,32350.0,32350.0,32350.0,0.0,278.0,8990000.0,0.0,7162.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1331,32500.0,32500.0,32500.0,32500.0,0.0,340.0,11050000.0,0.0,6884.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1301,32200.0,32200.0,32200.0,32200.0,0.0,134.0,4320000.0,0.0,6544.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1231,32150.0,32150.0,32150.0,32150.0,0.0,187.0,6010000.0,0.0,6410.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1201,32150.0,32150.0,32150.0,32150.0,0.0,415.0,13340000.0,0.0,6223.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1131,32050.0,32050.0,32050.0,32050.0,0.0,1062.0,34040000.0,0.0,5808.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1101,32200.0,32200.0,32200.0,32200.0,0.0,1940.0,62470000.0,0.0,4746.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1031,32500.0,32500.0,32500.0,32500.0,0.0,821.0,26680000.0,0.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,1001,33000.0,33000.0,33000.0,33000.0,0.0,571.0,18840000.0,0.0,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,931,32800.0,32800.0,32800.0,32800.0,0.0,1159.0,38020000.0,0.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210617,901,34150.0,34150.0,34150.0,34150.0,0.0,379.0,12940000.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1530,32050.0,32050.0,32050.0,32050.0,0.0,194.0,6210000.0,0.0,4680.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1501,31700.0,31700.0,31700.0,31700.0,0.0,154.0,4890000.0,0.0,4486.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1431,31700.0,31700.0,31700.0,31700.0,0.0,96.0,3040000.0,0.0,4332.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1401,31850.0,31850.0,31850.0,31850.0,0.0,53.0,1690000.0,0.0,4236.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1331,32000.0,32000.0,32000.0,32000.0,0.0,114.0,3650000.0,0.0,4183.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1301,31900.0,31900.0,31900.0,31900.0,0.0,69.0,2200000.0,0.0,4069.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1231,32300.0,32300.0,32300.0,32300.0,0.0,371.0,11980000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1201,32200.0,32200.0,32200.0,32200.0,0.0,145.0,4670000.0,0.0,3629.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1131,31850.0,31850.0,31850.0,31850.0,0.0,196.0,6240000.0,0.0,3484.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1101,32250.0,32250.0,32250.0,32250.0,0.0,1167.0,37640000.0,0.0,3288.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000547,Èï±¹È­Àç2¿ìB,20210622,1031,32200.0,32200.0,32200.0,32200.0,0.0,752.0,24210000.0,0.0,2121.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
