종목코드,종목명,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율
A000800,경남기업,20210708,905,13000.0,13000.0,13000.0,13000.0,0.0,5.0,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210707,1413,11000.0,11000.0,11000.0,11000.0,0.0,17.0,187000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210707,1412,11000.0,11000.0,11000.0,11000.0,0.0,20.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210707,1258,14450.0,14450.0,14450.0,14450.0,0.0,37.0,534000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210707,1156,14450.0,14450.0,14450.0,14450.0,0.0,4.0,58000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210707,1044,14450.0,14450.0,14450.0,14450.0,0.0,8.0,116000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210707,1038,14450.0,14450.0,14450.0,14450.0,0.0,2.0,28000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210712,1419,11950.0,11950.0,11950.0,11950.0,0.0,1.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210714,1211,10000.0,10000.0,10000.0,10000.0,0.0,21.0,210000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1107,10000.0,10000.0,10000.0,10000.0,0.0,147.0,1470000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1105,10000.0,10000.0,10000.0,10000.0,0.0,3.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1102,10000.0,10000.0,10000.0,10000.0,0.0,50.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1041,10000.0,10000.0,10000.0,10000.0,0.0,6.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1040,10000.0,10000.0,10000.0,10000.0,0.0,45.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1039,10000.0,10000.0,10000.0,10000.0,0.0,16.0,160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1036,10000.0,10000.0,10000.0,10000.0,0.0,22.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210713,1025,10000.0,10000.0,10000.0,10000.0,0.0,19.0,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210720,1515,10100.0,10100.0,10100.0,10100.0,0.0,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210720,1512,13000.0,13000.0,13000.0,13000.0,0.0,1.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210721,1525,10900.0,10900.0,10900.0,10900.0,0.0,11.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210721,1524,10850.0,10850.0,10850.0,10850.0,0.0,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210721,1341,11000.0,11000.0,11000.0,11000.0,0.0,1.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210728,1217,10100.0,10100.0,10050.0,10050.0,0.0,29.0,291000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210728,1101,14150.0,14150.0,14150.0,14150.0,0.0,1.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210730,942,11300.0,11300.0,11300.0,11300.0,0.0,6.0,67000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210730,921,11350.0,11350.0,11350.0,11350.0,0.0,3.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210729,1517,10550.0,10550.0,10550.0,10550.0,0.0,5.0,52000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210729,1249,12000.0,12000.0,12000.0,12000.0,0.0,6.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210803,1428,10900.0,10900.0,10900.0,10900.0,0.0,31.0,338000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210803,958,9930.0,9930.0,9930.0,9930.0,0.0,1.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210802,1129,10800.0,10800.0,10800.0,10800.0,0.0,4.0,43000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210802,1128,10100.0,10100.0,10100.0,10100.0,0.0,1.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210802,947,11150.0,11150.0,11150.0,11150.0,0.0,10.0,111000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210802,946,11200.0,11200.0,11200.0,11200.0,0.0,1.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210802,938,9220.0,9220.0,9220.0,9220.0,0.0,21.0,193000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210802,937,9220.0,9220.0,9220.0,9220.0,0.0,11.0,102000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210802,936,11200.0,11250.0,11200.0,11250.0,0.0,4.0,44000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210805,923,11000.0,11000.0,10850.0,10950.0,0.0,5.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210805,922,11000.0,11000.0,11000.0,11000.0,0.0,20.0,220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210806,1346,14300.0,14300.0,14300.0,14300.0,0.0,1.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210806,1343,14300.0,14300.0,14100.0,14100.0,0.0,55.0,779000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210806,1341,12000.0,12000.0,12000.0,12000.0,0.0,1.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210806,1018,12000.0,12000.0,12000.0,12000.0,0.0,1.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210806,922,11000.0,11000.0,11000.0,11000.0,0.0,1.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210809,948,18250.0,18250.0,18250.0,18250.0,0.0,1.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000800,경남기업,20210811,1357,13950.0,13950.0,13950.0,13950.0,0.0,5.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
