종목코드,종목명,날짜,시간,시가,고가,저가,종가,전일대비,거래량,거래대금,누적체결매도수량,누적체결매수수량,상장주식수,시가총액,외국인주문한도수량,외국인주문가능수량,외국인현보유수량,외국인현보유비율,수정주가일자,수정주가비율,기관순매수량,기관누적순매수량,등락주선,등락비율,예탁금,주식회전율
A000145,하이트진로홀딩스우,20210615,1031,20200.0,20200.0,20200.0,20200.0,0.0,406.0,8200000.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,1001,20150.0,20150.0,20150.0,20150.0,0.0,307.0,6190000.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,931,20150.0,20150.0,20150.0,20150.0,0.0,188.0,3780000.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210615,901,20250.0,20250.0,20250.0,20250.0,0.0,164.0,3320000.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1530,20150.0,20150.0,20150.0,20150.0,0.0,436.0,8780000.0,0.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1501,20000.0,20000.0,20000.0,20000.0,0.0,332.0,6640000.0,0.0,3458.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1431,20100.0,20100.0,20100.0,20100.0,0.0,262.0,5270000.0,0.0,3126.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1401,20150.0,20150.0,20150.0,20150.0,0.0,22.0,440000.0,0.0,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1331,20150.0,20150.0,20150.0,20150.0,0.0,157.0,3170000.0,0.0,2842.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1301,20150.0,20150.0,20150.0,20150.0,0.0,994.0,20030000.0,0.0,2685.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1231,20200.0,20200.0,20200.0,20200.0,0.0,209.0,4220000.0,0.0,1691.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1201,20200.0,20200.0,20200.0,20200.0,0.0,229.0,4620000.0,0.0,1482.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1131,20250.0,20250.0,20250.0,20250.0,0.0,273.0,5530000.0,0.0,1253.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1101,20250.0,20250.0,20250.0,20250.0,0.0,50.0,1010000.0,0.0,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1031,20300.0,20300.0,20300.0,20300.0,0.0,620.0,12590000.0,0.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,1001,20300.0,20300.0,20300.0,20300.0,0.0,124.0,2520000.0,0.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,931,20300.0,20300.0,20300.0,20300.0,0.0,180.0,3650000.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210618,901,20500.0,20500.0,20500.0,20500.0,0.0,6.0,120000.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1530,20500.0,20500.0,20500.0,20500.0,0.0,484.0,9920000.0,0.0,5126.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A000145,하이트진로홀딩스우,20210617,1501,20400.0,20400.0,20400.0,20400.0,0.0,458.0,9340000.0,0.0,4642.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
